Id,child_2020_sum,child_2025_sum,child_2030_sum,child_2035_sum,labor_2020_sum,labor_2025_sum,labor_2030_sum,labor_2035_sum,old_2020_sum,old_2025_sum,old_2030_sum,old_2035_sum
148,13.417606066690462,13.417606066690462,13.417606066690462,13.417606066690462,70.1656437376516,71.29085574376246,71.60629537038254,67.31234285448322,3.548782787270928,5.314418648703716,8.56643844242735,13.60157546737809
149,50.66555415263165,50.66555415263165,50.66555415263165,50.66555415263165,264.9490055657234,269.19785540731823,270.38895673987207,254.17476336921936,13.400383056635217,20.06751306187049,32.34729916100453,51.36023780670117
150,23.150319725288906,23.150319725288906,23.150319725288906,23.150319725288906,98.85811623516821,100.4434629676764,100.88788591065699,94.83802491980329,14.009888800748396,20.98026415046026,33.818588897940295,53.69631543674034
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,235.13768214019424,235.13768214019424,235.13768214019424,235.13768214019424,1574.039994218318,1593.4132868989227,1593.0236649355427,1474.5307324401936,84.66527056877257,121.79369001236618,185.89527891926818,284.11724624223206
154,148.49594248552023,148.49594248552023,148.49594248552023,148.49594248552023,1184.6045760724733,1189.4376235466766,1186.2168850146973,1130.7301312312134,33.58820495635558,53.285210053291486,89.69690228794903,149.51423930277886
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,139.21974469472488,139.21974469472488,139.21974469472488,139.21974469472488,1034.0961939899034,1038.315035876212,1035.50370125625,987.0664938080142,38.416022634758846,60.94418413235467,102.58953311335338,171.00474065283032
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,163.8794725689898,163.8794725689898,163.8794725689898,163.8794725689898,1097.0290669576802,1110.5312352064263,1110.2596362728955,1027.675940433531,59.007560717424546,84.884258158571,129.55992730327054,198.01586635641112
160,282.69205192576123,282.69205192576123,282.69205192576123,282.69205192576123,1561.7556538945144,1580.9780038690556,1580.591265408792,1463.022991308138,189.78343217054626,273.0095013320256,416.69793153249253,636.8697151163869
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,102.86952152262198,102.86952152262198,102.86952152262198,102.86952152262198,611.8204891290039,621.6319206472607,624.3823551944482,586.9405801874707,25.833298169472467,38.68620673923317,62.35922198880189,99.01240719403992
